booking_id,date,time,city,pickup_location,drop_location,vehicle_type,ride_distance,booking_value,driver_rating,customer_rating,payment_method,wait_time,booking_status,cancelled_by_customer,cancelled_by_driver,customer_cancel_reason,driver_cancel_reason,booking_datetime,is_cancelled,is_completed,hour,day_of_week,is_weekend,is_peak_hour,fare_per_km,segment_bookings,segment_avg_wait,segment_avg_fare,segment_avg_distance,city_bookings,city_avg_fare,distance_bucket,fare_bucket
23565,2024-11-23,06:40:00,Pune,Mall,Airport,Prime Sedan,15.25,359.57,4.4,4.29,Card,9.51,Cancelled,1,0,Driver asked to cancel,Customer changed plans,2024-11-23 06:40:00,1,0,6,5,1,0,23.578360655737704,106,6.54811320754717,219.15028301886792,9.514433962264151,4079,206.66771512625644,very_long,premium
23566,2024-11-23,07:00:00,Pune,Mall,Mall,Mini,3.3,117.26,3.97,4.83,UPI,1.44,Completed,0,0,,,2024-11-23 07:00:00,0,1,7,5,1,0,35.53333333333334,158,6.550822784810126,205.47462025316457,8.949050632911392,4079,206.66771512625644,medium,low
23567,2024-11-23,07:20:00,Pune,University,Tech Park,Auto,9.66,190.4,4.27,3.89,Wallet,5.66,Cancelled,1,0,Customer changed plans,Driver asked to cancel,2024-11-23 07:20:00,1,0,7,5,1,0,19.71014492753623,143,6.414825174825175,210.07916083916083,9.218041958041958,4079,206.66771512625644,long,high
23568,2024-11-23,07:40:00,Chennai,Railway Station,Tech Park,Mini,16.11,283.57,4.04,4.65,Cash,15.97,Cancelled,1,0,Driver asked to cancel,Driver not moving,2024-11-23 07:40:00,1,0,7,5,1,0,17.602110490378646,148,6.598648648648648,214.7150675675676,9.145743243243242,4155,204.11986762936223,very_long,premium
23569,2024-11-23,08:00:00,Mumbai,Hospital,Hospital,Bike,10.09,235.09,4.37,3.93,Wallet,2.42,Cancelled,0,1,Long wait time,Driver not moving,2024-11-23 08:00:00,1,0,8,5,1,1,23.29930624380575,103,6.906796116504855,193.7856310679612,8.097184466019417,4150,204.35813493975903,long,high
23570,2024-11-23,08:20:00,Hyderabad,Market,Tech Park,Mini,4.38,135.89,4.57,4.57,Cash,2.11,Completed,0,0,,,2024-11-23 08:20:00,0,1,8,5,1,1,31.02511415525114,136,5.868235294117647,209.8464705882353,8.952279411764707,4218,204.3446846846847,medium,mid
23571,2024-11-23,08:40:00,Pune,Mall,Market,SUV,4.26,145.21,4.49,3.68,Cash,10.13,Completed,0,0,,,2024-11-23 08:40:00,0,1,8,5,1,1,34.0868544600939,36,5.990833333333333,226.6977777777778,9.95361111111111,4079,206.66771512625644,medium,mid
23572,2024-11-23,09:00:00,Hyderabad,Market,Residential,Bike,9.54,254.53,4.43,4.39,UPI,11.05,Cancelled,0,0,Driver not moving,High fare,2024-11-23 09:00:00,1,0,9,5,1,1,26.680293501048222,77,7.015064935064935,208.21129870129872,8.775584415584415,4218,204.3446846846847,long,high
23573,2024-11-23,09:20:00,Hyderabad,Market,Railway Station,Prime Sedan,1.83,122.34,4.61,3.55,Wallet,7.99,Completed,0,0,,,2024-11-23 09:20:00,0,1,9,5,1,1,66.85245901639344,116,6.650431034482759,189.40439655172415,7.992155172413794,4218,204.3446846846847,short,low
23574,2024-11-23,09:40:00,Chennai,University,Hospital,Auto,11.63,243.75,5.0,4.04,Wallet,22.32,Cancelled,0,1,Customer changed plans,High fare,2024-11-23 09:40:00,1,0,9,5,1,1,20.95872742906277,112,6.167321428571428,187.33848214285715,7.636160714285714,4155,204.11986762936223,long,high
23575,2024-11-23,10:00:00,Pune,Market,University,SUV,2.42,109.19,4.2,3.89,Wallet,5.37,Completed,0,0,,,2024-11-23 10:00:00,0,1,10,5,1,1,45.1198347107438,60,5.4383333333333335,208.7285,8.797833333333333,4079,206.66771512625644,short,low
23576,2024-11-23,10:20:00,Chennai,Tech Park,Market,Auto,3.35,133.31,5.0,4.4,UPI,8.12,Completed,0,0,,,2024-11-23 10:20:00,0,1,10,5,1,1,39.79402985074627,134,5.992686567164179,205.85492537313434,8.87231343283582,4155,204.11986762936223,medium,mid
23577,2024-11-23,10:40:00,Pune,Market,Tech Park,Mini,21.78,510.29,3.86,4.29,Card,7.74,Cancelled,1,1,High fare,Driver not moving,2024-11-23 10:40:00,1,0,10,5,1,1,23.429292929292927,160,6.437062500000001,201.4849375,8.5246875,4079,206.66771512625644,very_long,premium
23578,2024-11-23,11:00:00,Delhi,Mall,Airport,Auto,19.27,346.49,3.53,4.34,Wallet,3.9,Cancelled,0,1,Customer changed plans,Long wait time,2024-11-23 11:00:00,1,0,11,5,1,0,17.980799169693825,122,6.1268032786885245,205.8987704918033,8.922786885245902,4181,205.5532791198278,very_long,premium
23579,2024-11-23,11:20:00,Mumbai,Market,Residential,Auto,5.98,163.75,4.78,4.48,Cash,3.16,Cancelled,1,0,Driver not moving,Long wait time,2024-11-23 11:20:00,1,0,11,5,1,0,27.382943143812707,128,6.759375,204.6196875,8.5609375,4150,204.35813493975903,medium,mid
23580,2024-11-23,11:40:00,Chennai,Market,Market,Auto,16.85,284.02,4.38,4.16,Wallet,4.93,Cancelled,0,1,Driver not moving,Driver not moving,2024-11-23 11:40:00,1,0,11,5,1,0,16.855786350148364,117,5.748461538461539,204.97188034188034,9.013247863247862,4155,204.11986762936223,very_long,premium
23581,2024-11-23,12:00:00,Delhi,Airport,Airport,Mini,4.41,130.22,3.81,4.96,Card,3.33,Completed,0,0,,,2024-11-23 12:00:00,0,1,12,5,1,0,29.52834467120181,156,6.103461538461539,217.005,9.282884615384615,4181,205.5532791198278,medium,mid
23582,2024-11-23,12:20:00,Delhi,Market,Railway Station,Auto,11.7,229.73,4.37,3.74,UPI,5.49,Completed,0,0,,,2024-11-23 12:20:00,0,1,12,5,1,0,19.63504273504273,137,6.112627737226277,209.9205109489051,8.82029197080292,4181,205.5532791198278,long,high
23583,2024-11-23,12:40:00,Chennai,Airport,Airport,Bike,17.68,354.08,4.21,4.14,UPI,9.26,Cancelled,0,0,Long wait time,Driver not moving,2024-11-23 12:40:00,1,0,12,5,1,0,20.02714932126697,122,6.7172950819672135,216.2554918032787,9.269016393442623,4155,204.11986762936223,very_long,premium
23584,2024-11-23,13:00:00,Chennai,Tech Park,Market,Mini,4.97,117.01,4.49,4.31,UPI,1.65,Completed,0,0,,,2024-11-23 13:00:00,0,1,13,5,1,0,23.543259557344065,141,6.805815602836879,203.22539007092197,8.788297872340426,4155,204.11986762936223,medium,low
23585,2024-11-23,13:20:00,Chennai,Market,Residential,Auto,2.39,85.65,4.26,4.49,UPI,1.93,Completed,0,0,,,2024-11-23 13:20:00,0,1,13,5,1,0,35.83682008368201,117,5.748461538461539,204.97188034188034,9.013247863247862,4155,204.11986762936223,short,low
23586,2024-11-23,13:40:00,Chennai,Hospital,Mall,Mini,8.83,207.37,4.81,4.39,Card,4.11,Completed,0,0,,,2024-11-23 13:40:00,0,1,13,5,1,0,23.48471121177803,146,6.657602739726027,205.59527397260274,8.873287671232877,4155,204.11986762936223,long,high
23587,2024-11-23,14:00:00,Mumbai,University,Airport,SUV,4.79,113.24,4.41,4.21,Card,4.74,Completed,0,0,,,2024-11-23 14:00:00,0,1,14,5,1,0,23.640918580375786,59,5.881864406779662,182.33118644067798,8.032881355932203,4150,204.35813493975903,medium,low
23588,2024-11-23,14:20:00,Hyderabad,Hospital,Mall,Prime Sedan,5.07,114.41,4.45,4.28,Card,2.48,Completed,0,0,,,2024-11-23 14:20:00,0,1,14,5,1,0,22.56607495069033,100,6.9213,194.6852,7.7663,4218,204.3446846846847,medium,low
23589,2024-11-23,14:40:00,Chennai,Tech Park,Market,Mini,3.34,109.87,4.29,4.31,Card,8.03,Cancelled,1,1,Customer changed plans,High fare,2024-11-23 14:40:00,1,0,14,5,1,0,32.895209580838326,141,6.805815602836879,203.22539007092197,8.788297872340426,4155,204.11986762936223,medium,low
23590,2024-11-23,15:00:00,Delhi,Mall,Airport,Auto,0.8,56.69,4.59,4.41,Cash,2.2,Completed,0,0,,,2024-11-23 15:00:00,0,1,15,5,1,0,70.8625,122,6.1268032786885245,205.8987704918033,8.922786885245902,4181,205.5532791198278,short,low
23591,2024-11-23,15:20:00,Bengaluru,Market,Mall,Mini,5.43,134.61,4.31,4.26,UPI,1.16,Completed,0,0,,,2024-11-23 15:20:00,0,1,15,5,1,0,24.79005524861879,166,6.8635542168674695,209.8368072289157,8.967951807228916,4217,206.72134930045058,medium,mid
23592,2024-11-23,15:40:00,Mumbai,Hospital,Hospital,Auto,5.86,145.66,4.7,4.24,Cash,6.45,Completed,0,0,,,2024-11-23 15:40:00,0,1,15,5,1,0,24.85665529010239,129,6.224108527131783,206.29643410852714,8.872093023255815,4150,204.35813493975903,medium,mid
23593,2024-11-23,16:00:00,Bengaluru,Tech Park,Residential,Bike,4.39,110.68,3.86,4.06,Card,7.33,Cancelled,1,1,Driver not moving,High fare,2024-11-23 16:00:00,1,0,16,5,1,0,25.2118451025057,104,6.654038461538462,202.0528846153846,8.389999999999999,4217,206.72134930045058,medium,low
23594,2024-11-23,16:20:00,Mumbai,Market,Hospital,Mini,3.24,117.73,4.39,4.44,UPI,6.51,Completed,0,0,,,2024-11-23 16:20:00,0,1,16,5,1,0,36.33641975308642,153,6.651699346405229,214.5381699346405,9.243660130718954,4150,204.35813493975903,medium,low
23595,2024-11-23,16:40:00,Bengaluru,Hospital,Mall,Bike,14.42,266.18,4.15,4.61,UPI,1.8,Completed,0,0,,,2024-11-23 16:40:00,0,1,16,5,1,0,18.459084604715677,94,7.057021276595745,212.12106382978723,9.327127659574469,4217,206.72134930045058,long,premium
23596,2024-11-23,17:00:00,Chennai,Hospital,Tech Park,Mini,10.14,212.94,4.01,3.55,Card,1.0,Cancelled,1,0,Long wait time,Driver not moving,2024-11-23 17:00:00,1,0,17,5,1,1,21.0,146,6.657602739726027,205.59527397260274,8.873287671232877,4155,204.11986762936223,long,high
23597,2024-11-23,17:20:00,Mumbai,Residential,Residential,Bike,2.56,78.0,3.89,4.71,Card,16.84,Cancelled,1,0,Long wait time,Customer changed plans,2024-11-23 17:20:00,1,0,17,5,1,1,30.46875,90,7.410555555555556,214.93122222222223,9.333888888888888,4150,204.35813493975903,short,low
23598,2024-11-23,17:40:00,Hyderabad,Airport,University,Auto,9.17,228.89,4.05,4.29,UPI,6.78,Completed,0,0,,,2024-11-23 17:40:00,0,1,17,5,1,1,24.960741548527807,131,6.919618320610687,199.04862595419846,8.294885496183207,4218,204.3446846846847,long,high
23599,2024-11-23,18:00:00,Hyderabad,Mall,Mall,Auto,3.99,134.02,4.48,4.23,Card,14.75,Cancelled,0,1,Driver asked to cancel,Long wait time,2024-11-23 18:00:00,1,0,18,5,1,1,33.58897243107769,117,6.615897435897436,215.54666666666665,9.726923076923077,4218,204.3446846846847,medium,mid
23600,2024-11-23,18:20:00,Mumbai,Hospital,Residential,Mini,13.62,286.19,4.51,4.67,Wallet,2.94,Cancelled,1,0,High fare,Customer changed plans,2024-11-23 18:20:00,1,0,18,5,1,1,21.01248164464024,143,6.000979020979021,206.26447552447553,8.968951048951048,4150,204.35813493975903,long,premium
23601,2024-11-23,18:40:00,Bengaluru,Mall,University,SUV,4.45,142.29,4.63,4.74,Wallet,12.91,Cancelled,1,1,Driver not moving,Customer changed plans,2024-11-23 18:40:00,1,0,18,5,1,1,31.9752808988764,32,6.7653125,221.5478125,9.0375,4217,206.72134930045058,medium,mid
23602,2024-11-23,19:00:00,Bengaluru,Airport,Airport,Bike,15.35,307.29,4.19,4.02,Card,13.14,Cancelled,0,1,Driver not moving,Driver asked to cancel,2024-11-23 19:00:00,1,0,19,5,1,1,20.018892508143324,93,5.620752688172043,228.94623655913978,9.738817204301075,4217,206.72134930045058,very_long,premium
23603,2024-11-23,19:20:00,Hyderabad,Railway Station,Railway Station,Mini,14.66,303.07,4.71,4.76,Card,9.02,Cancelled,1,1,Driver not moving,Driver not moving,2024-11-23 19:20:00,1,0,19,5,1,1,20.67326057298772,154,6.700454545454544,200.16012987012988,8.426428571428572,4218,204.3446846846847,long,premium
23604,2024-11-23,19:40:00,Mumbai,Market,Hospital,SUV,10.92,225.87,4.33,4.33,Wallet,4.41,Completed,0,0,,,2024-11-23 19:40:00,0,1,19,5,1,1,20.68406593406593,49,6.564897959183674,205.0634693877551,8.866938775510205,4150,204.35813493975903,long,high
23605,2024-11-23,20:00:00,Pune,Residential,Market,Bike,4.37,167.29,4.58,3.78,Cash,2.49,Cancelled,0,0,Driver not moving,Driver not moving,2024-11-23 20:00:00,1,0,20,5,1,1,38.28146453089244,114,6.039824561403509,192.66456140350877,7.848684210526316,4079,206.66771512625644,medium,mid
23606,2024-11-23,20:20:00,Bengaluru,University,University,SUV,6.54,187.3,4.39,3.94,Cash,7.42,Completed,0,0,,,2024-11-23 20:20:00,0,1,20,5,1,1,28.63914373088685,53,6.522264150943396,194.90735849056605,8.238301886792453,4217,206.72134930045058,medium,high
23607,2024-11-23,20:40:00,Bengaluru,Residential,Tech Park,Auto,7.14,162.69,4.09,4.61,UPI,2.0,Completed,0,0,,,2024-11-23 20:40:00,0,1,20,5,1,1,22.785714285714285,103,7.023786407766991,200.99194174757284,8.58504854368932,4217,206.72134930045058,medium,mid
23608,2024-11-23,21:00:00,Pune,Tech Park,Mall,Prime Sedan,8.53,248.21,3.86,4.27,Wallet,3.43,Completed,0,0,,,2024-11-23 21:00:00,0,1,21,5,1,1,29.09847596717468,81,6.054691358024692,204.039012345679,8.552345679012346,4079,206.66771512625644,long,high
23609,2024-11-23,21:20:00,Hyderabad,Railway Station,Mall,Bike,16.17,396.21,3.93,3.51,Card,6.47,Cancelled,1,1,Driver not moving,Long wait time,2024-11-23 21:20:00,1,0,21,5,1,1,24.50278293135436,90,6.7267777777777775,204.08922222222222,8.585111111111111,4218,204.3446846846847,very_long,premium
23610,2024-11-23,21:40:00,Chennai,Airport,Market,Mini,6.02,159.97,4.01,4.89,UPI,13.77,Cancelled,0,1,Customer changed plans,High fare,2024-11-23 21:40:00,1,0,21,5,1,1,26.57308970099668,172,6.831453488372093,208.20186046511628,8.78360465116279,4155,204.11986762936223,medium,mid
23611,2024-11-23,22:00:00,Hyderabad,Tech Park,University,Bike,13.44,265.38,4.18,4.7,Wallet,13.77,Cancelled,1,1,Customer changed plans,Driver not moving,2024-11-23 22:00:00,1,0,22,5,1,0,19.745535714285715,101,6.04009900990099,207.50891089108913,8.89980198019802,4218,204.3446846846847,long,premium
23612,2024-11-23,22:20:00,Chennai,Mall,Market,Prime Sedan,2.99,110.65,4.58,4.57,UPI,12.99,Completed,0,0,,,2024-11-23 22:20:00,0,1,22,5,1,0,37.0066889632107,100,6.6923,197.3263,8.3563,4155,204.11986762936223,short,low
23613,2024-11-23,22:40:00,Bengaluru,Tech Park,Hospital,Bike,4.74,138.08,4.7,4.14,Cash,14.17,Cancelled,0,1,High fare,Customer changed plans,2024-11-23 22:40:00,1,0,22,5,1,0,29.130801687763714,104,6.654038461538462,202.0528846153846,8.389999999999999,4217,206.72134930045058,medium,mid
23614,2024-11-23,23:00:00,Mumbai,Airport,Hospital,Mini,4.06,139.61,4.72,4.65,Wallet,4.07,Completed,0,0,,,2024-11-23 23:00:00,0,1,23,5,1,0,34.38669950738917,128,6.825234375,190.8521875,7.7040625,4150,204.35813493975903,medium,mid
23615,2024-11-23,23:20:00,Pune,Hospital,Tech Park,Prime Sedan,13.58,332.41,3.26,3.61,Card,3.24,Cancelled,1,0,Driver not moving,Long wait time,2024-11-23 23:20:00,1,0,23,5,1,0,24.477908689248896,102,6.381470588235294,200.2107843137255,8.530392156862746,4079,206.66771512625644,long,premium
23616,2024-11-23,23:40:00,Bengaluru,Market,Residential,Mini,18.12,210.56,4.19,3.65,Wallet,1.0,Cancelled,0,1,Long wait time,High fare,2024-11-23 23:40:00,1,0,23,5,1,0,11.620309050772626,166,6.8635542168674695,209.8368072289157,8.967951807228916,4217,206.72134930045058,very_long,high
23617,2024-11-24,00:00:00,Chennai,Residential,Hospital,Prime Sedan,5.27,152.99,4.26,4.19,Wallet,8.24,Completed,0,0,,,2024-11-24 00:00:00,0,1,0,6,1,0,29.030360531309302,99,7.184141414141414,209.5051515151515,8.996464646464647,4155,204.11986762936223,medium,mid
23618,2024-11-24,00:20:00,Pune,Hospital,Hospital,SUV,4.25,115.97,4.2,4.21,Card,3.69,Cancelled,1,0,Long wait time,High fare,2024-11-24 00:20:00,1,0,0,6,1,0,27.28705882352941,52,6.571346153846154,214.91692307692307,9.702307692307691,4079,206.66771512625644,medium,low
23619,2024-11-24,00:40:00,Pune,Market,Railway Station,Auto,6.69,150.36,3.75,4.29,Card,4.12,Completed,0,0,,,2024-11-24 00:40:00,0,1,0,6,1,0,22.47533632286996,138,6.009420289855072,203.68565217391304,8.867536231884058,4079,206.66771512625644,medium,mid
23620,2024-11-24,01:00:00,Bengaluru,Mall,Airport,Mini,3.85,94.18,4.71,3.23,Cash,3.92,Completed,0,0,,,2024-11-24 01:00:00,0,1,1,6,1,0,24.462337662337664,147,6.619795918367347,209.93102040816328,8.976394557823129,4217,206.72134930045058,medium,low
23621,2024-11-24,01:20:00,Delhi,Airport,Market,Mini,5.41,130.78,4.99,4.29,Card,4.92,Completed,0,0,,,2024-11-24 01:20:00,0,1,1,6,1,0,24.173752310536045,156,6.103461538461539,217.005,9.282884615384615,4181,205.5532791198278,medium,mid
23622,2024-11-24,01:40:00,Delhi,Residential,Market,Mini,6.7,203.57,4.23,3.29,Card,5.89,Completed,0,0,,,2024-11-24 01:40:00,0,1,1,6,1,0,30.38358208955224,147,6.306394557823129,197.2825850340136,8.1078231292517,4181,205.5532791198278,medium,high
23623,2024-11-24,02:00:00,Mumbai,Market,Residential,Bike,6.75,191.79,5.0,4.44,UPI,6.39,Completed,0,0,,,2024-11-24 02:00:00,0,1,2,6,1,0,28.41333333333333,104,6.430192307692308,215.17634615384617,9.049903846153846,4150,204.35813493975903,medium,high
23624,2024-11-24,02:20:00,Bengaluru,Residential,Railway Station,Mini,2.02,73.17,3.54,3.29,Card,3.4,Completed,0,0,,,2024-11-24 02:20:00,0,1,2,6,1,0,36.222772277227726,139,6.463525179856115,212.83258992805756,9.380647482014389,4217,206.72134930045058,short,low
23625,2024-11-24,02:40:00,Delhi,Market,Residential,Mini,5.21,113.75,3.96,4.76,Wallet,1.05,Completed,0,0,,,2024-11-24 02:40:00,0,1,2,6,1,0,21.833013435700572,143,5.897832167832168,215.60608391608392,9.371888111888113,4181,205.5532791198278,medium,low
23626,2024-11-24,03:00:00,Delhi,Hospital,Tech Park,SUV,21.0,469.34,4.26,4.44,UPI,5.42,Cancelled,1,1,Driver asked to cancel,High fare,2024-11-24 03:00:00,1,0,3,6,1,0,22.34952380952381,58,5.732068965517241,202.2955172413793,8.954310344827586,4181,205.5532791198278,very_long,premium
23627,2024-11-24,03:20:00,Bengaluru,Market,Market,Prime Sedan,2.36,77.76,4.58,4.46,Card,13.56,Cancelled,1,0,Long wait time,High fare,2024-11-24 03:20:00,1,0,3,6,1,0,32.949152542372886,108,6.573055555555555,193.51879629629627,8.04462962962963,4217,206.72134930045058,short,low
23628,2024-11-24,03:40:00,Hyderabad,University,Residential,Bike,8.45,179.19,4.38,4.27,UPI,6.03,Completed,0,0,,,2024-11-24 03:40:00,0,1,3,6,1,0,21.20591715976332,108,5.936203703703704,193.25712962962965,8.275185185185185,4218,204.3446846846847,long,mid
23629,2024-11-24,04:00:00,Bengaluru,Residential,University,SUV,7.9,168.58,3.97,4.6,Wallet,8.58,Cancelled,0,1,High fare,High fare,2024-11-24 04:00:00,1,0,4,6,1,0,21.33924050632912,52,6.625192307692307,211.98288461538462,9.233461538461539,4217,206.72134930045058,medium,mid
23630,2024-11-24,04:20:00,Bengaluru,Hospital,Railway Station,Auto,24.92,540.86,4.61,4.75,Card,3.53,Cancelled,0,1,Driver not moving,Driver not moving,2024-11-24 04:20:00,1,0,4,6,1,0,21.703852327447837,125,6.4276800000000005,217.79095999999998,9.632,4217,206.72134930045058,very_long,premium
23631,2024-11-24,04:40:00,Hyderabad,Market,University,Prime Sedan,8.2,187.45,4.55,3.57,UPI,12.46,Cancelled,0,0,Driver asked to cancel,High fare,2024-11-24 04:40:00,1,0,4,6,1,0,22.85975609756097,116,6.650431034482759,189.40439655172415,7.992155172413794,4218,204.3446846846847,long,high
23632,2024-11-24,05:00:00,Chennai,Airport,Mall,Mini,19.9,267.52,4.16,3.43,Cash,3.92,Completed,0,0,,,2024-11-24 05:00:00,0,1,5,6,1,0,13.44321608040201,172,6.831453488372093,208.20186046511628,8.78360465116279,4155,204.11986762936223,very_long,premium
23633,2024-11-24,05:20:00,Pune,Airport,Tech Park,Auto,8.04,171.65,4.22,4.67,Wallet,3.72,Completed,0,0,,,2024-11-24 05:20:00,0,1,5,6,1,0,21.34950248756219,114,5.643070175438596,199.5754385964912,8.72359649122807,4079,206.66771512625644,long,mid
23634,2024-11-24,05:40:00,Mumbai,Residential,Tech Park,Bike,5.08,139.27,3.96,3.99,Wallet,7.11,Completed,0,0,,,2024-11-24 05:40:00,0,1,5,6,1,0,27.415354330708663,90,7.410555555555556,214.93122222222223,9.333888888888888,4150,204.35813493975903,medium,mid
23635,2024-11-24,06:00:00,Chennai,Market,Tech Park,Auto,8.36,173.3,4.54,4.13,Wallet,9.41,Completed,0,0,,,2024-11-24 06:00:00,0,1,6,6,1,0,20.729665071770334,117,5.748461538461539,204.97188034188034,9.013247863247862,4155,204.11986762936223,long,mid
23636,2024-11-24,06:20:00,Pune,Hospital,Tech Park,Prime Sedan,2.89,94.01,3.93,4.5,Wallet,4.11,Completed,0,0,,,2024-11-24 06:20:00,0,1,6,6,1,0,32.529411764705884,102,6.381470588235294,200.2107843137255,8.530392156862746,4079,206.66771512625644,short,low
23637,2024-11-24,06:40:00,Pune,Airport,Tech Park,Auto,8.86,214.21,3.89,4.86,Card,6.79,Cancelled,1,0,Customer changed plans,High fare,2024-11-24 06:40:00,1,0,6,6,1,0,24.17720090293454,114,5.643070175438596,199.5754385964912,8.72359649122807,4079,206.66771512625644,long,high
23638,2024-11-24,07:00:00,Hyderabad,Tech Park,Hospital,Prime Sedan,5.45,107.11,4.92,4.54,Card,23.49,Cancelled,0,0,Driver asked to cancel,Long wait time,2024-11-24 07:00:00,1,0,7,6,1,0,19.65321100917431,108,6.439166666666667,204.33925925925925,8.834444444444445,4218,204.3446846846847,medium,low
23639,2024-11-24,07:20:00,Pune,Residential,Hospital,Bike,5.1,116.79,4.38,4.78,UPI,5.73,Cancelled,0,0,High fare,High fare,2024-11-24 07:20:00,1,0,7,6,1,0,22.9,114,6.039824561403509,192.66456140350877,7.848684210526316,4079,206.66771512625644,medium,low
23640,2024-11-24,07:40:00,Mumbai,Market,Residential,Auto,14.31,388.28,4.1,4.41,UPI,2.14,Cancelled,0,1,Driver asked to cancel,Customer changed plans,2024-11-24 07:40:00,1,0,7,6,1,0,27.133473095737244,128,6.759375,204.6196875,8.5609375,4150,204.35813493975903,long,premium
23641,2024-11-24,08:00:00,Bengaluru,Railway Station,Tech Park,Bike,6.21,187.76,3.68,3.9,Wallet,2.03,Cancelled,1,0,High fare,Driver asked to cancel,2024-11-24 08:00:00,1,0,8,6,1,1,30.23510466988728,115,7.276,205.8484347826087,8.94886956521739,4217,206.72134930045058,medium,high
23642,2024-11-24,08:20:00,Mumbai,Railway Station,Mall,Bike,1.46,107.25,4.39,4.63,Card,10.43,Cancelled,1,0,Driver asked to cancel,Customer changed plans,2024-11-24 08:20:00,1,0,8,6,1,1,73.45890410958904,95,6.748736842105263,191.31621052631579,7.867263157894737,4150,204.35813493975903,short,low
23643,2024-11-24,08:40:00,Chennai,Residential,University,Auto,10.43,252.87,4.36,3.38,Cash,2.23,Cancelled,0,0,Long wait time,High fare,2024-11-24 08:40:00,1,0,8,6,1,1,24.2444870565676,125,6.4832,210.03888,9.15856,4155,204.11986762936223,long,high
23644,2024-11-24,09:00:00,Bengaluru,University,Hospital,Prime Sedan,11.93,252.89,4.74,4.82,Card,4.91,Cancelled,1,1,Customer changed plans,Customer changed plans,2024-11-24 09:00:00,1,0,9,6,1,1,21.197820620285,95,6.389263157894737,222.87610526315788,9.528947368421052,4217,206.72134930045058,long,high
23645,2024-11-24,09:20:00,Chennai,Airport,Hospital,Prime Sedan,27.07,449.63,3.53,4.03,Cash,2.54,Completed,0,0,,,2024-11-24 09:20:00,0,1,9,6,1,1,16.609900258588844,91,6.314175824175824,205.199010989011,8.661428571428573,4155,204.11986762936223,very_long,premium
23646,2024-11-24,09:40:00,Chennai,Residential,Railway Station,SUV,8.82,257.02,4.09,4.62,Cash,2.04,Cancelled,1,1,Long wait time,Customer changed plans,2024-11-24 09:40:00,1,0,9,6,1,1,29.140589569160998,50,6.8862,192.22560000000001,8.4932,4155,204.11986762936223,long,premium
23647,2024-11-24,10:00:00,Delhi,University,Market,Mini,5.85,190.01,4.54,4.11,Card,11.59,Cancelled,0,1,Driver not moving,Customer changed plans,2024-11-24 10:00:00,1,0,10,6,1,1,32.48034188034188,156,6.612115384615385,217.83653846153845,9.416153846153847,4181,205.5532791198278,medium,high
23648,2024-11-24,10:20:00,Bengaluru,Mall,Mall,Prime Sedan,10.54,246.9,4.29,3.6,Cash,1.0,Cancelled,1,1,Customer changed plans,Driver asked to cancel,2024-11-24 10:20:00,1,0,10,6,1,1,23.42504743833017,93,6.178494623655914,203.11397849462364,8.46763440860215,4217,206.72134930045058,long,high
23649,2024-11-24,10:40:00,Chennai,Market,Hospital,Bike,3.06,112.3,4.6,4.46,Cash,12.13,Completed,0,0,,,2024-11-24 10:40:00,0,1,10,6,1,1,36.69934640522876,98,7.396836734693878,198.47173469387755,8.377244897959184,4155,204.11986762936223,medium,low
23650,2024-11-24,11:00:00,Hyderabad,Residential,University,Bike,5.09,126.89,4.44,4.46,Wallet,4.6,Cancelled,1,1,Driver asked to cancel,Driver asked to cancel,2024-11-24 11:00:00,1,0,11,6,1,0,24.929273084479373,106,6.595000000000001,188.37754716981132,7.818018867924529,4218,204.3446846846847,medium,low
23651,2024-11-24,11:20:00,Hyderabad,Railway Station,Market,SUV,11.27,161.94,4.43,3.91,UPI,5.69,Completed,0,0,,,2024-11-24 11:20:00,0,1,11,6,1,0,14.369121561668146,50,6.291,183.78119999999998,7.524,4218,204.3446846846847,long,mid
23652,2024-11-24,11:40:00,Chennai,Mall,Market,Bike,6.54,161.33,4.56,4.6,Wallet,7.49,Completed,0,0,,,2024-11-24 11:40:00,0,1,11,6,1,0,24.668195718654435,110,6.862454545454545,185.93063636363635,7.960545454545454,4155,204.11986762936223,medium,mid
23653,2024-11-24,12:00:00,Chennai,Market,University,Mini,1.79,69.86,3.92,4.37,Wallet,3.58,Completed,0,0,,,2024-11-24 12:00:00,0,1,12,6,1,0,39.02793296089386,160,6.8181875000000005,200.450375,8.632375,4155,204.11986762936223,short,low
23654,2024-11-24,12:20:00,Bengaluru,Residential,Railway Station,Bike,6.18,173.82,4.47,4.04,Cash,4.55,Completed,0,0,,,2024-11-24 12:20:00,0,1,12,6,1,0,28.12621359223301,125,6.82376,199.0232,8.686639999999999,4217,206.72134930045058,medium,mid
23655,2024-11-24,12:40:00,Bengaluru,Railway Station,Railway Station,Prime Sedan,8.27,193.39,4.49,4.45,Wallet,7.01,Completed,0,0,,,2024-11-24 12:40:00,0,1,12,6,1,0,23.384522370012093,109,5.9265137614678896,195.8440366972477,8.309816513761469,4217,206.72134930045058,long,high
23656,2024-11-24,13:00:00,Chennai,Airport,Hospital,Auto,6.35,144.39,5.0,4.28,Wallet,16.41,Cancelled,0,1,Customer changed plans,Driver not moving,2024-11-24 13:00:00,1,0,13,6,1,0,22.738582677165358,123,6.94089430894309,226.44926829268292,9.900650406504065,4155,204.11986762936223,medium,mid
