booking_id,booking_datetime,city,pickup_location,drop_location,vehicle_type,payment_method,booking_status,is_cancelled,ride_distance,booking_value,driver_rating,customer_rating,wait_time,hour,day_of_week,is_weekend,is_peak_hour,fare_per_km,customer_cancel_reason,driver_cancel_reason
18478,2024-09-13 15:00:00,Delhi,University,Residential,Bike,Card,Completed,0,16.99,352.52,3.96,4.15,1.0,15,4,0,0,20.748675691583284,,
18479,2024-09-13 15:20:00,Delhi,Railway Station,Railway Station,Mini,Cash,Cancelled,1,8.67,235.85,4.56,3.8,7.58,15,4,0,0,27.202998846597463,Customer changed plans,Driver asked to cancel
18480,2024-09-13 15:40:00,Chennai,Airport,Mall,Bike,UPI,Completed,0,3.62,97.79,4.01,4.3,5.03,15,4,0,0,27.013812154696133,,
18481,2024-09-13 16:00:00,Bengaluru,Residential,Market,Bike,UPI,Completed,0,4.53,123.45,4.63,5.0,10.05,16,4,0,0,27.251655629139076,,
18482,2024-09-13 16:20:00,Pune,Market,University,Auto,Cash,Completed,0,10.0,205.84,3.59,4.32,5.79,16,4,0,0,20.584,,
18483,2024-09-13 16:40:00,Chennai,Tech Park,Residential,Auto,Card,Completed,0,0.95,59.45,4.27,4.97,7.7,16,4,0,0,62.57894736842106,,
18484,2024-09-13 17:00:00,Delhi,Hospital,Mall,Mini,UPI,Completed,0,6.54,151.11,4.16,4.54,10.21,17,4,0,1,23.105504587155966,,
18485,2024-09-13 17:20:00,Bengaluru,Hospital,Mall,SUV,Wallet,Cancelled,1,8.0,193.73,4.26,4.3,9.33,17,4,0,1,24.21625,High fare,Driver not moving
18486,2024-09-13 17:40:00,Chennai,University,Residential,Auto,Wallet,Cancelled,1,11.33,226.42,4.2,3.77,6.2,17,4,0,1,19.98411297440424,Long wait time,Customer changed plans
18487,2024-09-13 18:00:00,Delhi,University,Airport,Mini,Card,Cancelled,1,1.33,90.31,4.48,4.03,15.74,18,4,0,1,67.90225563909775,Driver asked to cancel,Customer changed plans
18488,2024-09-13 18:20:00,Chennai,Railway Station,Market,Mini,Card,Completed,0,6.6,201.93,4.5,4.64,13.25,18,4,0,1,30.595454545454547,,
18489,2024-09-13 18:40:00,Delhi,Railway Station,Mall,Bike,Wallet,Cancelled,1,13.68,377.89,4.21,3.65,11.62,18,4,0,1,27.623538011695903,Driver not moving,Long wait time
18490,2024-09-13 19:00:00,Chennai,Mall,Market,Bike,Card,Completed,0,24.91,499.13,4.17,4.11,4.77,19,4,0,1,20.037334403853876,,
18491,2024-09-13 19:20:00,Chennai,Railway Station,Airport,Auto,Wallet,Completed,0,3.62,162.6,4.49,4.55,4.31,19,4,0,1,44.9171270718232,,
18492,2024-09-13 19:40:00,Delhi,Hospital,Hospital,Bike,Cash,Cancelled,1,16.92,349.55,4.53,4.34,1.74,19,4,0,1,20.65898345153664,Long wait time,High fare
18493,2024-09-13 20:00:00,Mumbai,Airport,Market,Prime Sedan,UPI,Cancelled,1,13.16,312.23,3.57,5.0,7.88,20,4,0,1,23.72568389057751,Long wait time,Driver asked to cancel
18494,2024-09-13 20:20:00,Chennai,Railway Station,Residential,Auto,Wallet,Completed,0,18.78,446.32,3.86,4.52,5.13,20,4,0,1,23.76570820021299,,
18495,2024-09-13 20:40:00,Chennai,Tech Park,Hospital,Prime Sedan,Wallet,Cancelled,1,1.02,89.43,3.91,4.26,16.05,20,4,0,1,87.6764705882353,High fare,Driver asked to cancel
18496,2024-09-13 21:00:00,Delhi,Hospital,Mall,Mini,Card,Cancelled,1,11.83,250.82,4.19,4.01,14.3,21,4,0,1,21.20202874049028,High fare,Driver not moving
18497,2024-09-13 21:20:00,Delhi,Hospital,Railway Station,Prime Sedan,UPI,Cancelled,1,16.65,394.83,3.66,4.0,2.25,21,4,0,1,23.713513513513515,Driver not moving,High fare
18498,2024-09-13 21:40:00,Hyderabad,Mall,Residential,Auto,Cash,Completed,0,7.26,232.6,4.51,4.04,1.16,21,4,0,1,32.03856749311295,,
18499,2024-09-13 22:00:00,Bengaluru,Tech Park,Tech Park,Prime Sedan,Card,Completed,0,5.77,156.17,4.0,4.42,2.78,22,4,0,0,27.06585788561525,,
18500,2024-09-13 22:20:00,Chennai,University,Hospital,Mini,Cash,Cancelled,1,8.06,218.08,4.59,5.0,16.86,22,4,0,0,27.057071960297765,Driver not moving,Driver asked to cancel
18501,2024-09-13 22:40:00,Pune,Hospital,Railway Station,SUV,UPI,Completed,0,15.77,300.33,4.11,4.16,21.99,22,4,0,0,19.04438807863031,,
18502,2024-09-13 23:00:00,Hyderabad,Market,University,Auto,UPI,Completed,0,3.79,114.84,4.65,4.27,9.3,23,4,0,0,30.30079155672823,,
18503,2024-09-13 23:20:00,Delhi,Market,Residential,Auto,UPI,Completed,0,3.55,103.62,4.22,4.13,9.88,23,4,0,0,29.1887323943662,,
18504,2024-09-13 23:40:00,Delhi,Market,Residential,Auto,Wallet,Completed,0,0.8,57.02,4.27,4.09,1.7,23,4,0,0,71.275,,
18505,2024-09-14 00:00:00,Pune,University,Airport,Mini,Card,Completed,0,6.72,166.61,4.58,3.55,5.78,0,5,1,0,24.793154761904766,,
18506,2024-09-14 00:20:00,Delhi,Mall,Hospital,SUV,Wallet,Completed,0,2.08,79.33,4.17,3.91,16.76,0,5,1,0,38.13942307692307,,
18507,2024-09-14 00:40:00,Delhi,Railway Station,University,Bike,UPI,Cancelled,1,6.82,166.52,3.76,3.99,3.01,0,5,1,0,24.41642228739003,High fare,Driver asked to cancel
18508,2024-09-14 01:00:00,Mumbai,Railway Station,Hospital,Mini,Cash,Cancelled,1,3.17,109.24,3.77,4.97,8.64,1,5,1,0,34.46056782334385,High fare,High fare
18509,2024-09-14 01:20:00,Delhi,Railway Station,Mall,Auto,Cash,Completed,0,4.7,140.09,4.68,3.67,9.87,1,5,1,0,29.80638297872341,,
18510,2024-09-14 01:40:00,Hyderabad,Hospital,Railway Station,Auto,Card,Cancelled,1,5.34,100.54,3.89,4.28,2.83,1,5,1,0,18.82771535580525,Driver asked to cancel,High fare
18511,2024-09-14 02:00:00,Pune,Railway Station,Hospital,Bike,Cash,Completed,0,8.33,189.99,4.19,4.55,8.02,2,5,1,0,22.807923169267703,,
18512,2024-09-14 02:20:00,Delhi,University,Hospital,Auto,Cash,Cancelled,1,8.82,203.8,4.83,4.34,1.0,2,5,1,0,23.10657596371882,Long wait time,Customer changed plans
18513,2024-09-14 02:40:00,Hyderabad,Market,Railway Station,Auto,Card,Completed,0,6.07,163.46,4.13,3.75,3.96,2,5,1,0,26.929159802306422,,
18514,2024-09-14 03:00:00,Delhi,Market,Airport,Bike,Wallet,Completed,0,5.1,124.8,4.07,4.19,4.42,3,5,1,0,24.47058823529412,,
18515,2024-09-14 03:20:00,Chennai,Hospital,Market,Prime Sedan,Card,Completed,0,4.65,122.85,4.42,3.01,4.38,3,5,1,0,26.419354838709676,,
18516,2024-09-14 03:40:00,Pune,Mall,Hospital,Bike,Cash,Completed,0,1.56,70.02,4.81,4.71,4.4,3,5,1,0,44.88461538461538,,
18517,2024-09-14 04:00:00,Delhi,Hospital,Airport,Mini,Card,Completed,0,15.79,286.19,4.92,4.45,12.82,4,5,1,0,18.124762507916405,,
18518,2024-09-14 04:20:00,Delhi,Mall,Hospital,Bike,Cash,Cancelled,1,3.62,99.98,4.07,3.75,3.7,4,5,1,0,27.61878453038674,Driver not moving,Long wait time
18519,2024-09-14 04:40:00,Pune,Airport,Hospital,Bike,Cash,Completed,0,7.45,139.55,4.54,4.72,29.12,4,5,1,0,18.731543624161077,,
18520,2024-09-14 05:00:00,Bengaluru,University,Airport,Mini,UPI,Completed,0,2.43,79.72,4.3,4.15,4.18,5,5,1,0,32.806584362139915,,
18521,2024-09-14 05:20:00,Pune,Market,Railway Station,SUV,Cash,Completed,0,11.63,208.58,4.31,4.4,1.77,5,5,1,0,17.934651762682716,,
18522,2024-09-14 05:40:00,Hyderabad,Tech Park,Hospital,SUV,Card,Cancelled,1,7.61,169.0,4.5,4.26,3.29,5,5,1,0,22.207621550591327,Long wait time,Long wait time
18523,2024-09-14 06:00:00,Pune,Mall,Tech Park,Bike,Cash,Completed,0,9.32,212.72,4.46,4.06,10.87,6,5,1,0,22.824034334763947,,
18524,2024-09-14 06:20:00,Bengaluru,Tech Park,Railway Station,SUV,UPI,Completed,0,2.34,79.43,3.98,3.94,5.89,6,5,1,0,33.94444444444445,,
18525,2024-09-14 06:40:00,Chennai,Mall,Tech Park,Bike,Wallet,Cancelled,1,9.65,233.99,3.98,4.82,6.89,6,5,1,0,24.247668393782384,Customer changed plans,High fare
18526,2024-09-14 07:00:00,Mumbai,Airport,Railway Station,Prime Sedan,Cash,Completed,0,1.06,57.29,4.91,4.19,3.91,7,5,1,0,54.04716981132075,,
18527,2024-09-14 07:20:00,Chennai,Mall,Tech Park,Bike,UPI,Completed,0,4.23,119.08,4.15,3.97,1.48,7,5,1,0,28.151300236406616,,
18528,2024-09-14 07:40:00,Hyderabad,University,Residential,Bike,Wallet,Completed,0,2.65,84.8,4.54,4.12,1.0,7,5,1,0,32.0,,
18529,2024-09-14 08:00:00,Bengaluru,Residential,University,Prime Sedan,Cash,Cancelled,1,7.52,219.68,4.87,4.39,2.93,8,5,1,1,29.212765957446813,Driver asked to cancel,Long wait time
18530,2024-09-14 08:20:00,Chennai,Market,Residential,Mini,UPI,Cancelled,1,16.52,379.9,4.28,4.33,4.54,8,5,1,1,22.99636803874092,Driver asked to cancel,Driver asked to cancel
18531,2024-09-14 08:40:00,Mumbai,Market,Hospital,Prime Sedan,Card,Completed,0,10.8,270.64,4.83,4.66,4.28,8,5,1,1,25.059259259259257,,
18532,2024-09-14 09:00:00,Pune,Market,Airport,Auto,Wallet,Cancelled,1,18.86,456.27,4.11,4.43,3.55,9,5,1,1,24.192470837751856,Customer changed plans,Driver not moving
18533,2024-09-14 09:20:00,Delhi,Residential,Hospital,Mini,UPI,Completed,0,7.77,194.4,4.71,4.33,5.05,9,5,1,1,25.019305019305023,,
18534,2024-09-14 09:40:00,Chennai,Tech Park,Market,Auto,Cash,Completed,0,11.8,259.3,4.38,4.43,10.51,9,5,1,1,21.97457627118644,,
18535,2024-09-14 10:00:00,Delhi,Railway Station,University,Auto,Wallet,Cancelled,1,14.39,276.66,4.26,4.55,3.48,10,5,1,1,19.22585128561501,Customer changed plans,Driver not moving
18536,2024-09-14 10:20:00,Hyderabad,Mall,Airport,Prime Sedan,Cash,Cancelled,1,14.28,310.2,4.62,3.6,8.37,10,5,1,1,21.722689075630253,Customer changed plans,Customer changed plans
18537,2024-09-14 10:40:00,Bengaluru,Mall,Market,Mini,Card,Completed,0,2.23,131.04,4.26,4.09,4.86,10,5,1,1,58.76233183856502,,
18538,2024-09-14 11:00:00,Delhi,Airport,Tech Park,Auto,Cash,Cancelled,1,3.55,96.75,4.1,3.63,18.17,11,5,1,0,27.253521126760564,High fare,Customer changed plans
18539,2024-09-14 11:20:00,Delhi,University,Airport,Mini,Card,Cancelled,1,13.28,173.64,3.76,3.89,7.37,11,5,1,0,13.075301204819276,Customer changed plans,Driver not moving
18540,2024-09-14 11:40:00,Delhi,Railway Station,Residential,Prime Sedan,Card,Completed,0,19.01,406.36,4.55,4.17,1.74,11,5,1,0,21.376117832719626,,
18541,2024-09-14 12:00:00,Mumbai,Mall,Residential,Prime Sedan,Card,Completed,0,3.34,94.91,4.58,4.15,3.9,12,5,1,0,28.41616766467066,,
18542,2024-09-14 12:20:00,Chennai,Market,Market,Prime Sedan,UPI,Completed,0,3.77,105.55,4.97,4.06,5.92,12,5,1,0,27.9973474801061,,
18543,2024-09-14 12:40:00,Delhi,Hospital,Railway Station,Mini,UPI,Cancelled,1,10.72,177.97,4.5,4.04,8.45,12,5,1,0,16.60167910447761,Customer changed plans,High fare
18544,2024-09-14 13:00:00,Pune,Mall,Market,Mini,Cash,Completed,0,5.1,119.26,4.06,3.69,6.07,13,5,1,0,23.3843137254902,,
18545,2024-09-14 13:20:00,Bengaluru,Residential,Tech Park,Mini,Cash,Completed,0,13.85,243.8,4.39,3.83,2.03,13,5,1,0,17.6028880866426,,
18546,2024-09-14 13:40:00,Chennai,Residential,Market,Prime Sedan,Wallet,Completed,0,11.38,221.21,4.29,3.35,3.75,13,5,1,0,19.438488576449917,,
18547,2024-09-14 14:00:00,Pune,Railway Station,Railway Station,Prime Sedan,Cash,Completed,0,15.16,194.29,4.75,3.95,5.88,14,5,1,0,12.815963060686014,,
18548,2024-09-14 14:20:00,Pune,Tech Park,Railway Station,Auto,Card,Completed,0,5.72,145.97,4.76,4.14,9.61,14,5,1,0,25.51923076923077,,
18549,2024-09-14 14:40:00,Bengaluru,Tech Park,Mall,Mini,Card,Completed,0,4.88,141.01,5.0,4.14,16.68,14,5,1,0,28.895491803278688,,
18550,2024-09-14 15:00:00,Delhi,Airport,Mall,Mini,Cash,Completed,0,3.83,113.46,4.29,4.6,8.76,15,5,1,0,29.624020887728456,,
18551,2024-09-14 15:20:00,Delhi,Hospital,Tech Park,Bike,Card,Completed,0,18.7,373.7,4.76,4.66,10.36,15,5,1,0,19.983957219251337,,
18552,2024-09-14 15:40:00,Chennai,University,Tech Park,Bike,Cash,Completed,0,2.34,84.54,4.87,4.09,2.73,15,5,1,0,36.12820512820513,,
18553,2024-09-14 16:00:00,Hyderabad,Hospital,Tech Park,Bike,UPI,Completed,0,2.08,85.11,4.61,4.04,10.47,16,5,1,0,40.918269230769226,,
18554,2024-09-14 16:20:00,Mumbai,Tech Park,University,Prime Sedan,UPI,Cancelled,1,7.94,136.0,4.18,4.95,9.3,16,5,1,0,17.12846347607053,Driver not moving,High fare
18555,2024-09-14 16:40:00,Mumbai,Hospital,Hospital,Bike,Card,Completed,0,4.81,153.35,4.21,4.21,6.22,16,5,1,0,31.881496881496883,,
18556,2024-09-14 17:00:00,Chennai,Railway Station,Mall,SUV,Cash,Cancelled,1,14.47,301.26,4.63,4.07,12.62,17,5,1,1,20.81962681409813,Long wait time,Long wait time
18557,2024-09-14 17:20:00,Mumbai,Mall,Railway Station,Auto,Cash,Completed,0,1.92,82.72,4.56,4.35,6.26,17,5,1,1,43.083333333333336,,
18558,2024-09-14 17:40:00,Bengaluru,Hospital,Residential,Bike,Cash,Completed,0,6.2,131.27,3.92,4.68,5.88,17,5,1,1,21.17258064516129,,
18559,2024-09-14 18:00:00,Delhi,Airport,Hospital,Mini,Card,Cancelled,1,1.26,98.79,3.97,4.51,5.36,18,5,1,1,78.40476190476191,Long wait time,Long wait time
18560,2024-09-14 18:20:00,Bengaluru,University,Hospital,Mini,Wallet,Cancelled,1,5.45,153.32,4.53,4.43,10.25,18,5,1,1,28.13211009174312,High fare,High fare
18561,2024-09-14 18:40:00,Delhi,University,Hospital,SUV,Wallet,Cancelled,1,7.81,203.95,3.55,4.21,3.31,18,5,1,1,26.11395646606914,High fare,Customer changed plans
18562,2024-09-14 19:00:00,Pune,Railway Station,Hospital,Mini,UPI,Cancelled,1,6.9,176.22,4.42,4.06,6.67,19,5,1,1,25.539130434782606,Driver not moving,Customer changed plans
18563,2024-09-14 19:20:00,Chennai,Residential,Mall,Mini,Cash,Cancelled,1,6.55,187.12,4.14,5.0,11.9,19,5,1,1,28.56793893129771,Long wait time,High fare
18564,2024-09-14 19:40:00,Pune,Residential,Tech Park,Auto,Card,Completed,0,11.46,270.14,4.03,3.19,2.05,19,5,1,1,23.572425828970328,,
18565,2024-09-14 20:00:00,Pune,University,Railway Station,Auto,Cash,Completed,0,3.18,117.31,4.17,4.08,4.68,20,5,1,1,36.88993710691824,,
18566,2024-09-14 20:20:00,Mumbai,Airport,Market,Prime Sedan,UPI,Cancelled,1,9.46,263.98,4.41,4.32,3.33,20,5,1,1,27.904862579281183,High fare,Driver asked to cancel
18567,2024-09-14 20:40:00,Mumbai,Mall,Tech Park,Bike,Card,Cancelled,1,6.37,196.54,4.34,4.02,4.11,20,5,1,1,30.854003139717424,High fare,Driver not moving
18568,2024-09-14 21:00:00,Chennai,Residential,Hospital,Auto,Wallet,Cancelled,1,5.52,174.03,3.9,3.79,2.34,21,5,1,1,31.52717391304348,Long wait time,Driver asked to cancel
18569,2024-09-14 21:20:00,Mumbai,Residential,Residential,Auto,Cash,Cancelled,1,10.21,288.26,3.72,3.92,2.08,21,5,1,1,28.23310479921645,Customer changed plans,High fare
18570,2024-09-14 21:40:00,Chennai,Railway Station,Railway Station,Auto,UPI,Cancelled,1,8.26,225.92,4.4,3.97,3.4,21,5,1,1,27.35108958837772,High fare,Driver asked to cancel
18571,2024-09-14 22:00:00,Mumbai,Airport,Hospital,Auto,Card,Cancelled,1,9.89,251.29,4.51,4.56,1.56,22,5,1,0,25.40849342770475,Driver asked to cancel,High fare
18572,2024-09-14 22:20:00,Hyderabad,Airport,University,Auto,Card,Completed,0,24.02,474.52,4.6,4.19,3.8,22,5,1,0,19.75520399666944,,
18573,2024-09-14 22:40:00,Bengaluru,Airport,Market,Auto,Card,Cancelled,1,6.31,136.69,3.76,4.07,14.6,22,5,1,0,21.662440570522985,Long wait time,Driver not moving
18574,2024-09-14 23:00:00,Delhi,Railway Station,Railway Station,Auto,Wallet,Completed,0,2.15,81.76,4.43,4.39,1.0,23,5,1,0,38.02790697674419,,
18575,2024-09-14 23:20:00,Delhi,University,Tech Park,Mini,Cash,Completed,0,3.26,87.38,4.55,3.45,6.75,23,5,1,0,26.803680981595093,,
18576,2024-09-14 23:40:00,Pune,Hospital,Market,SUV,Wallet,Completed,0,18.59,390.18,4.15,4.03,2.12,23,5,1,0,20.98870360408822,,
18577,2024-09-15 00:00:00,Mumbai,Mall,Railway Station,Auto,Card,Completed,0,5.36,129.5,4.2,3.85,3.67,0,6,1,0,24.16044776119403,,
18578,2024-09-15 00:20:00,Mumbai,Market,Railway Station,Prime Sedan,Wallet,Completed,0,11.4,283.39,4.17,4.08,2.43,0,6,1,0,24.85877192982456,,
18579,2024-09-15 00:40:00,Delhi,Railway Station,University,Prime Sedan,Card,Cancelled,1,6.89,144.18,4.13,3.69,1.8,0,6,1,0,20.925979680696663,Customer changed plans,High fare
18580,2024-09-15 01:00:00,Hyderabad,Airport,Hospital,Auto,Cash,Completed,0,2.78,88.59,4.78,4.61,4.63,1,6,1,0,31.866906474820148,,
18581,2024-09-15 01:20:00,Pune,Residential,University,Auto,UPI,Cancelled,1,8.19,157.71,4.13,3.82,2.55,1,6,1,0,19.25641025641026,Driver not moving,Long wait time
18582,2024-09-15 01:40:00,Pune,Residential,Railway Station,Prime Sedan,Wallet,Completed,0,4.02,121.99,4.06,3.6,9.21,1,6,1,0,30.345771144278608,,
18583,2024-09-15 02:00:00,Mumbai,Tech Park,Mall,Auto,UPI,Cancelled,1,4.46,139.52,3.55,4.03,3.22,2,6,1,0,31.282511210762333,Driver not moving,Driver not moving
18584,2024-09-15 02:20:00,Chennai,Residential,Railway Station,Prime Sedan,UPI,Completed,0,6.92,170.95,4.56,4.04,23.23,2,6,1,0,24.703757225433524,,
18585,2024-09-15 02:40:00,Delhi,University,Tech Park,Prime Sedan,Card,Completed,0,1.51,68.06,4.04,4.37,4.0,2,6,1,0,45.0728476821192,,
18586,2024-09-15 03:00:00,Chennai,University,Airport,Mini,Card,Cancelled,1,11.22,201.26,4.04,4.84,7.2,3,6,1,0,17.937611408199643,Long wait time,Driver not moving
18587,2024-09-15 03:20:00,Pune,Mall,Railway Station,Bike,Cash,Completed,0,4.89,139.94,4.87,4.24,10.38,3,6,1,0,28.61758691206544,,
18588,2024-09-15 03:40:00,Pune,Market,Airport,Mini,Cash,Completed,0,12.3,211.43,3.91,4.47,4.45,3,6,1,0,17.18943089430894,,
18589,2024-09-15 04:00:00,Pune,Mall,Airport,Bike,Wallet,Completed,0,11.99,303.6,3.8,3.93,8.82,4,6,1,0,25.321100917431195,,
18590,2024-09-15 04:20:00,Mumbai,Tech Park,University,Bike,UPI,Cancelled,1,6.13,165.3,3.81,3.64,3.08,4,6,1,0,26.96574225122349,Customer changed plans,Driver asked to cancel
18591,2024-09-15 04:40:00,Pune,Market,Market,Auto,Card,Cancelled,1,7.81,181.16,3.81,4.46,3.65,4,6,1,0,23.19590268886044,Long wait time,High fare
18592,2024-09-15 05:00:00,Mumbai,Railway Station,Mall,Prime Sedan,Card,Completed,0,9.53,217.77,4.07,4.96,7.36,5,6,1,0,22.850996852046173,,
18593,2024-09-15 05:20:00,Bengaluru,Residential,Airport,Mini,Card,Cancelled,1,5.33,156.52,4.29,4.04,5.02,5,6,1,0,29.365853658536587,Customer changed plans,Driver not moving
18594,2024-09-15 05:40:00,Pune,Mall,Airport,Bike,UPI,Completed,0,1.17,59.51,4.21,4.1,11.66,5,6,1,0,50.86324786324786,,
18595,2024-09-15 06:00:00,Mumbai,University,Residential,Auto,Card,Completed,0,8.14,196.67,4.63,4.62,4.82,6,6,1,0,24.160933660933654,,
18596,2024-09-15 06:20:00,Bengaluru,Railway Station,Market,Prime Sedan,Card,Cancelled,1,14.34,229.28,4.48,4.53,18.61,6,6,1,0,15.98884239888424,Long wait time,High fare
18597,2024-09-15 06:40:00,Hyderabad,University,Mall,Mini,Card,Completed,0,3.9,103.37,4.4,4.03,8.15,6,6,1,0,26.50512820512821,,
18598,2024-09-15 07:00:00,Bengaluru,Mall,Tech Park,Auto,Cash,Cancelled,1,12.77,307.01,4.44,4.78,15.38,7,6,1,0,24.041503523884103,Driver not moving,Long wait time
18599,2024-09-15 07:20:00,Pune,Tech Park,University,Mini,Cash,Completed,0,2.46,89.02,4.53,3.84,2.11,7,6,1,0,36.1869918699187,,
18600,2024-09-15 07:40:00,Pune,Railway Station,Tech Park,Mini,Card,Cancelled,1,5.81,133.03,4.27,4.29,3.72,7,6,1,0,22.89672977624785,Customer changed plans,Customer changed plans
18601,2024-09-15 08:00:00,Bengaluru,Hospital,Tech Park,Prime Sedan,UPI,Completed,0,6.51,193.19,4.89,3.72,4.11,8,6,1,1,29.67588325652842,,
18602,2024-09-15 08:20:00,Chennai,University,Airport,Mini,Cash,Completed,0,7.03,185.63,4.09,4.23,4.74,8,6,1,1,26.405405405405403,,
18603,2024-09-15 08:40:00,Delhi,Residential,Mall,Bike,Card,Cancelled,1,3.42,159.3,4.12,4.45,5.32,8,6,1,1,46.578947368421055,High fare,High fare
18604,2024-09-15 09:00:00,Mumbai,Market,Residential,Auto,Wallet,Cancelled,1,2.49,107.62,4.01,4.01,28.02,9,6,1,1,43.22088353413655,High fare,High fare
18605,2024-09-15 09:20:00,Chennai,Tech Park,Airport,Prime Sedan,Card,Cancelled,1,5.99,174.81,4.03,4.16,10.39,9,6,1,1,29.18363939899833,Customer changed plans,High fare
18606,2024-09-15 09:40:00,Pune,Hospital,Airport,Prime Sedan,Cash,Cancelled,1,10.42,277.67,3.9,4.3,2.01,9,6,1,1,26.647792706333973,High fare,Customer changed plans
18607,2024-09-15 10:00:00,Chennai,Airport,Railway Station,Prime Sedan,UPI,Cancelled,1,3.85,151.33,3.91,4.36,14.97,10,6,1,1,39.30649350649351,High fare,Long wait time
18608,2024-09-15 10:20:00,Mumbai,Mall,Airport,Mini,UPI,Completed,0,6.38,129.51,4.25,3.97,3.86,10,6,1,1,20.29937304075235,,
18609,2024-09-15 10:40:00,Hyderabad,Airport,University,Mini,Cash,Completed,0,24.03,318.61,4.25,4.98,5.01,10,6,1,1,13.258843112775695,,
18610,2024-09-15 11:00:00,Bengaluru,Mall,Tech Park,SUV,UPI,Completed,0,8.62,192.75,4.15,4.26,3.65,11,6,1,0,22.36078886310905,,
18611,2024-09-15 11:20:00,Delhi,Mall,Market,Prime Sedan,Card,Completed,0,5.97,188.04,4.03,4.45,7.84,11,6,1,0,31.497487437185928,,
18612,2024-09-15 11:40:00,Hyderabad,Mall,Airport,Prime Sedan,Wallet,Completed,0,6.83,152.92,4.78,3.65,1.8,11,6,1,0,22.389458272327964,,
18613,2024-09-15 12:00:00,Hyderabad,Railway Station,Tech Park,Auto,Card,Cancelled,1,21.08,413.03,4.85,4.38,20.78,12,6,1,0,19.593453510436436,Long wait time,Customer changed plans
18614,2024-09-15 12:20:00,Bengaluru,Mall,Railway Station,Mini,Wallet,Cancelled,1,10.66,275.71,4.57,3.73,2.98,12,6,1,0,25.863977485928704,Driver not moving,High fare
18615,2024-09-15 12:40:00,Hyderabad,Mall,Hospital,Auto,UPI,Completed,0,4.03,115.35,4.43,4.69,5.1,12,6,1,0,28.622828784119104,,
18616,2024-09-15 13:00:00,Hyderabad,Tech Park,Airport,Bike,Card,Cancelled,1,11.33,195.7,4.86,4.35,3.19,13,6,1,0,17.272727272727273,Customer changed plans,Customer changed plans
18617,2024-09-15 13:20:00,Hyderabad,Railway Station,University,Bike,UPI,Completed,0,2.97,90.6,4.44,3.95,1.32,13,6,1,0,30.5050505050505,,
18618,2024-09-15 13:40:00,Mumbai,Airport,Mall,Auto,Wallet,Cancelled,1,7.62,171.54,3.85,4.19,1.0,13,6,1,0,22.511811023622045,Driver not moving,Driver asked to cancel
18619,2024-09-15 14:00:00,Mumbai,Mall,Mall,Prime Sedan,Wallet,Cancelled,1,16.0,385.77,3.98,4.58,9.88,14,6,1,0,24.110625,Long wait time,Long wait time
18620,2024-09-15 14:20:00,Mumbai,Tech Park,University,Bike,Cash,Completed,0,7.68,215.34,4.36,4.19,7.18,14,6,1,0,28.0390625,,
18621,2024-09-15 14:40:00,Mumbai,Mall,Market,Mini,UPI,Completed,0,2.77,103.62,4.56,4.03,3.84,14,6,1,0,37.40794223826715,,
18622,2024-09-15 15:00:00,Pune,Railway Station,Mall,Auto,Card,Cancelled,1,7.16,206.86,4.79,4.46,7.08,15,6,1,0,28.891061452513966,Driver not moving,High fare
18623,2024-09-15 15:20:00,Bengaluru,Railway Station,Hospital,SUV,Wallet,Cancelled,1,15.92,367.87,4.78,4.24,2.72,15,6,1,0,23.10741206030151,Driver asked to cancel,Customer changed plans
18624,2024-09-15 15:40:00,Mumbai,Railway Station,University,Prime Sedan,UPI,Completed,0,3.79,110.78,4.65,4.84,3.57,15,6,1,0,29.229551451187334,,
18625,2024-09-15 16:00:00,Mumbai,Market,Market,Auto,Cash,Completed,0,11.21,226.68,4.69,4.93,2.41,16,6,1,0,20.22123104371097,,
18626,2024-09-15 16:20:00,Bengaluru,University,Hospital,Auto,Cash,Completed,0,16.5,386.81,4.22,3.59,1.66,16,6,1,0,23.4430303030303,,
18627,2024-09-15 16:40:00,Hyderabad,Hospital,Residential,Prime Sedan,Cash,Completed,0,9.39,164.21,4.2,4.1,2.33,16,6,1,0,17.4877529286475,,
18628,2024-09-15 17:00:00,Delhi,Residential,Railway Station,SUV,UPI,Cancelled,1,7.37,185.63,4.18,5.0,2.25,17,6,1,1,25.187245590230663,Long wait time,Long wait time
18629,2024-09-15 17:20:00,Delhi,Market,Mall,Auto,Wallet,Completed,0,4.07,104.12,4.36,4.5,6.84,17,6,1,1,25.58230958230958,,
18630,2024-09-15 17:40:00,Pune,Residential,Mall,SUV,Wallet,Completed,0,4.49,124.65,4.61,4.62,5.07,17,6,1,1,27.76169265033408,,
18631,2024-09-15 18:00:00,Delhi,Railway Station,Mall,Bike,UPI,Completed,0,5.92,139.88,5.0,4.38,4.19,18,6,1,1,23.62837837837838,,
18632,2024-09-15 18:20:00,Chennai,Market,Hospital,Prime Sedan,Cash,Cancelled,1,11.4,360.45,4.2,4.38,6.11,18,6,1,1,31.61842105263157,Driver not moving,Driver not moving
18633,2024-09-15 18:40:00,Pune,Tech Park,Airport,SUV,UPI,Completed,0,27.79,446.45,4.12,3.19,2.92,18,6,1,1,16.065131342209426,,
18634,2024-09-15 19:00:00,Delhi,Market,Residential,Prime Sedan,Card,Completed,0,3.83,119.29,4.58,4.51,1.9,19,6,1,1,31.14621409921671,,
